name,link,description,price,image,features,main_category,sub_category
먼스앤데이즈 샴푸 르 부케 500ml,https://prod.danawa.com/info/?pcode=60494936&cate=18313601,,16120,//img.danawa.com/prod_img/500000/936/494/img/60494936_1.jpg?shrink=130:130&_v=20240720080150,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
르네휘테르 압솔뤼 케라틴 샴푸 200ml,https://prod.danawa.com/info/?pcode=60494735&cate=18313601,,29180,//img.danawa.com/prod_img/500000/735/494/img/60494735_1.jpg?shrink=130:130&_v=20240720080138,"['샴푸', '설페이트프리', '실리콘프리', '영양공급', '모발윤기', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
댄트롤 딥 클린 박하 솔트 샴푸,https://prod.danawa.com/info/?pcode=60330764&cate=18313601,,7900,//img.danawa.com/prod_img/500000/764/330/img/60330764_1.jpg?shrink=130:130&_v=20240719071634,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
벨모어 이공뷰티 샴푸 300ml,https://prod.danawa.com/info/?pcode=60330752&cate=18313601,,22500,//img.danawa.com/prod_img/500000/752/330/img/60330752_1.jpg?shrink=130:130&_v=20240719071633,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
소망화장품 크리닉 중건성용 트리트먼트 샴푸 1000ml 2개,https://prod.danawa.com/info/?pcode=60330743&cate=18313601,,25310,//img.danawa.com/prod_img/500000/743/330/img/60330743_1.jpg?shrink=130:130&_v=20240719071632,"['샴푸', '건성두피', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
메디레머디 메디레머디 올데이 데오르 퍼퓸 샴푸 화이트머스크 1000ml,https://prod.danawa.com/info/?pcode=60203720&cate=18313601,,27410,//img.danawa.com/prod_img/500000/720/203/img/60203720_1.jpg?shrink=130:130&_v=20250313113808,"['샴푸', '약산성(pH4.5~6.5)', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
모다모다 제로 데미지 리페어 샴푸 500g,https://prod.danawa.com/info/?pcode=60203495&cate=18313601,,19688,//img.danawa.com/prod_img/500000/495/203/img/60203495_1.jpg?shrink=130:130&_v=20240717074318,"['샴푸', '손상모발']",린스/트리트먼트,트리트먼트/헤어팩
클린업 펩티노 샴푸 300ml,https://prod.danawa.com/info/?pcode=60171869&cate=18313601,,25480,//img.danawa.com/prod_img/500000/869/171/img/60171869_1.jpg?shrink=130:130&_v=20240716181001,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
헤드스파7 앰플 샴푸 500ml 1개,https://prod.danawa.com/info/?pcode=60138263&cate=18313601,,27150,//img.danawa.com/prod_img/500000/263/138/img/60138263_1.jpg?shrink=130:130&_v=20250310114929,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
따봉케라 익스프레스 샴푸 500ml,https://prod.danawa.com/info/?pcode=60114239&cate=18313601,,38500,//img.danawa.com/prod_img/500000/239/114/img/60114239_1.jpg?shrink=130:130&_v=20240713074808,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
노멜 약산성 무향 샴푸 500ml,https://prod.danawa.com/info/?pcode=60046370&cate=18313601,,19800,//img.danawa.com/prod_img/500000/370/046/img/60046370_1.jpg?shrink=130:130&_v=20250313113819,"['샴푸', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
따봉케라 알파 클렌징 샴푸 1500ml,https://prod.danawa.com/info/?pcode=60046118&cate=18313601,,33000,//img.danawa.com/prod_img/500000/118/046/img/60046118_1.jpg?shrink=130:130&_v=20240712074414,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
더바디샵 모링가 샴푸 샤인 앤 프로텍션 250ml,https://prod.danawa.com/info/?pcode=60046040&cate=18313601,,16790,//img.danawa.com/prod_img/500000/040/046/img/60046040_1.jpg?shrink=130:130&_v=20240712074408,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
아자미 설아 멘톨 쿨 샴푸 1000ml,https://prod.danawa.com/info/?pcode=60046034&cate=18313601,,25000,//img.danawa.com/prod_img/500000/034/046/img/60046034_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
다비네스 러브 스무딩 샴푸 250ml,https://prod.danawa.com/info/?pcode=60046025&cate=18313601,,25780,//img.danawa.com/prod_img/500000/025/046/img/60046025_1.jpg?shrink=130:130&_v=20250313113758,"['샴푸', '손상모발', '영양공급']",린스/트리트먼트,트리트먼트/헤어팩
보떼아 엘레먼츠 세범 컨트롤 샴푸 250ml,https://prod.danawa.com/info/?pcode=60010040&cate=18313601,,15000,//img.danawa.com/prod_img/500000/040/010/img/60010040_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '지성두피', '비듬케어']",린스/트리트먼트,트리트먼트/헤어팩
아자미 퓨어 샴푸 1500ml,https://prod.danawa.com/info/?pcode=60010001&cate=18313601,,18000,//img.danawa.com/prod_img/500000/001/010/img/60010001_1.jpg?shrink=130:130&_v=20240711182234,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
두리화장품 모링가 스칼프 샴푸 1000ml 2개 + 아르간 트리트먼트 1000ml,https://prod.danawa.com/info/?pcode=59930309&cate=18313601,,35900,//img.danawa.com/prod_img/500000/309/930/img/59930309_1.jpg?shrink=130:130&_v=20240710191954,"['샴푸', '대용량']",린스/트리트먼트,트리트먼트/헤어팩
쿤달 허니 앤 마카다미아 샴푸 아로마 에디션 500ml x4개,https://prod.danawa.com/info/?pcode=59794505&cate=18313601,,37130,//img.danawa.com/prod_img/500000/505/794/img/59794505_1.jpg?shrink=130:130&_v=20240709074056,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
"댄트롤 비듬두피 샴푸, 820ml, 상쾌한향프레쉬애플, 4개",https://prod.danawa.com/info/?pcode=59735078&cate=18313601,,24300,//img.danawa.com/prod_img/500000/078/735/img/59735078_1.jpg?shrink=130:130&_v=20240708072947,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=60932444&cate=18313601,,70060,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
낫다 스와바바 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932426&cate=18313601,,16900,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 프리즈블루 오션스칼프 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932399&cate=18313601,,20385,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 씨드그린 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932384&cate=18313601,,20260,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
드라니코 드라니코 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932369&cate=18313601,,41000,//img.danawa.com/prod_img/500000/369/932/img/60932369_1.jpg?shrink=130:130&_v=20250220120256,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932336&cate=18313601,,36555,//img.danawa.com/prod_img/500000/336/932/img/60932336_1.jpg?shrink=130:130&_v=20240721110435,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
노엘로힐스 미니멀비 어린이 샴푸 330ml,https://prod.danawa.com/info/?pcode=60932324&cate=18313601,,44000,//img.danawa.com/prod_img/500000/324/932/img/60932324_1.jpg?shrink=130:130&_v=20240721110434,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 텐더피오니 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932321&cate=18313601,,37360,//img.danawa.com/prod_img/500000/321/932/img/60932321_1.jpg?shrink=130:130&_v=20240721110433,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932303&cate=18313601,,20230,//img.danawa.com/prod_img/500000/303/932/img/60932303_1.jpg?shrink=130:130&_v=20240721110429,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 씨드그린 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932297&cate=18313601,,36690,//img.danawa.com/prod_img/500000/297/932/img/60932297_1.jpg?shrink=130:130&_v=20240721110427,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
먼스앤데이즈 샴푸 르 부케 500ml,https://prod.danawa.com/info/?pcode=60494936&cate=18313601,,16120,//img.danawa.com/prod_img/500000/936/494/img/60494936_1.jpg?shrink=130:130&_v=20240720080150,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
르네휘테르 압솔뤼 케라틴 샴푸 200ml,https://prod.danawa.com/info/?pcode=60494735&cate=18313601,,29180,//img.danawa.com/prod_img/500000/735/494/img/60494735_1.jpg?shrink=130:130&_v=20240720080138,"['샴푸', '설페이트프리', '실리콘프리', '영양공급', '모발윤기', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
댄트롤 딥 클린 박하 솔트 샴푸,https://prod.danawa.com/info/?pcode=60330764&cate=18313601,,7900,//img.danawa.com/prod_img/500000/764/330/img/60330764_1.jpg?shrink=130:130&_v=20240719071634,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
벨모어 이공뷰티 샴푸 300ml,https://prod.danawa.com/info/?pcode=60330752&cate=18313601,,22500,//img.danawa.com/prod_img/500000/752/330/img/60330752_1.jpg?shrink=130:130&_v=20240719071633,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
소망화장품 크리닉 중건성용 트리트먼트 샴푸 1000ml 2개,https://prod.danawa.com/info/?pcode=60330743&cate=18313601,,25310,//img.danawa.com/prod_img/500000/743/330/img/60330743_1.jpg?shrink=130:130&_v=20240719071632,"['샴푸', '건성두피', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
메디레머디 메디레머디 올데이 데오르 퍼퓸 샴푸 화이트머스크 1000ml,https://prod.danawa.com/info/?pcode=60203720&cate=18313601,,27410,//img.danawa.com/prod_img/500000/720/203/img/60203720_1.jpg?shrink=130:130&_v=20250313113808,"['샴푸', '약산성(pH4.5~6.5)', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
모다모다 제로 데미지 리페어 샴푸 500g,https://prod.danawa.com/info/?pcode=60203495&cate=18313601,,19688,//img.danawa.com/prod_img/500000/495/203/img/60203495_1.jpg?shrink=130:130&_v=20240717074318,"['샴푸', '손상모발']",린스/트리트먼트,트리트먼트/헤어팩
클린업 펩티노 샴푸 300ml,https://prod.danawa.com/info/?pcode=60171869&cate=18313601,,25480,//img.danawa.com/prod_img/500000/869/171/img/60171869_1.jpg?shrink=130:130&_v=20240716181001,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
헤드스파7 앰플 샴푸 500ml 1개,https://prod.danawa.com/info/?pcode=60138263&cate=18313601,,27150,//img.danawa.com/prod_img/500000/263/138/img/60138263_1.jpg?shrink=130:130&_v=20250310114929,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
따봉케라 익스프레스 샴푸 500ml,https://prod.danawa.com/info/?pcode=60114239&cate=18313601,,38500,//img.danawa.com/prod_img/500000/239/114/img/60114239_1.jpg?shrink=130:130&_v=20240713074808,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
노멜 약산성 무향 샴푸 500ml,https://prod.danawa.com/info/?pcode=60046370&cate=18313601,,19800,//img.danawa.com/prod_img/500000/370/046/img/60046370_1.jpg?shrink=130:130&_v=20250313113819,"['샴푸', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
따봉케라 알파 클렌징 샴푸 1500ml,https://prod.danawa.com/info/?pcode=60046118&cate=18313601,,33000,//img.danawa.com/prod_img/500000/118/046/img/60046118_1.jpg?shrink=130:130&_v=20240712074414,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
더바디샵 모링가 샴푸 샤인 앤 프로텍션 250ml,https://prod.danawa.com/info/?pcode=60046040&cate=18313601,,16790,//img.danawa.com/prod_img/500000/040/046/img/60046040_1.jpg?shrink=130:130&_v=20240712074408,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
아자미 설아 멘톨 쿨 샴푸 1000ml,https://prod.danawa.com/info/?pcode=60046034&cate=18313601,,25000,//img.danawa.com/prod_img/500000/034/046/img/60046034_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
다비네스 러브 스무딩 샴푸 250ml,https://prod.danawa.com/info/?pcode=60046025&cate=18313601,,25780,//img.danawa.com/prod_img/500000/025/046/img/60046025_1.jpg?shrink=130:130&_v=20250313113758,"['샴푸', '손상모발', '영양공급']",린스/트리트먼트,트리트먼트/헤어팩
보떼아 엘레먼츠 세범 컨트롤 샴푸 250ml,https://prod.danawa.com/info/?pcode=60010040&cate=18313601,,15000,//img.danawa.com/prod_img/500000/040/010/img/60010040_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '지성두피', '비듬케어']",린스/트리트먼트,트리트먼트/헤어팩
아자미 퓨어 샴푸 1500ml,https://prod.danawa.com/info/?pcode=60010001&cate=18313601,,18000,//img.danawa.com/prod_img/500000/001/010/img/60010001_1.jpg?shrink=130:130&_v=20240711182234,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
두리화장품 모링가 스칼프 샴푸 1000ml 2개 + 아르간 트리트먼트 1000ml,https://prod.danawa.com/info/?pcode=59930309&cate=18313601,,35900,//img.danawa.com/prod_img/500000/309/930/img/59930309_1.jpg?shrink=130:130&_v=20240710191954,"['샴푸', '대용량']",린스/트리트먼트,트리트먼트/헤어팩
쿤달 허니 앤 마카다미아 샴푸 아로마 에디션 500ml x4개,https://prod.danawa.com/info/?pcode=59794505&cate=18313601,,37130,//img.danawa.com/prod_img/500000/505/794/img/59794505_1.jpg?shrink=130:130&_v=20240709074056,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
"댄트롤 비듬두피 샴푸, 820ml, 상쾌한향프레쉬애플, 4개",https://prod.danawa.com/info/?pcode=59735078&cate=18313601,,24300,//img.danawa.com/prod_img/500000/078/735/img/59735078_1.jpg?shrink=130:130&_v=20240708072947,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=60932444&cate=18313601,,70060,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
낫다 스와바바 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932426&cate=18313601,,16900,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 프리즈블루 오션스칼프 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932399&cate=18313601,,20385,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 씨드그린 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932384&cate=18313601,,20260,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
드라니코 드라니코 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932369&cate=18313601,,41000,//img.danawa.com/prod_img/500000/369/932/img/60932369_1.jpg?shrink=130:130&_v=20250220120256,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932336&cate=18313601,,36555,//img.danawa.com/prod_img/500000/336/932/img/60932336_1.jpg?shrink=130:130&_v=20240721110435,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
노엘로힐스 미니멀비 어린이 샴푸 330ml,https://prod.danawa.com/info/?pcode=60932324&cate=18313601,,44000,//img.danawa.com/prod_img/500000/324/932/img/60932324_1.jpg?shrink=130:130&_v=20240721110434,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 텐더피오니 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932321&cate=18313601,,37360,//img.danawa.com/prod_img/500000/321/932/img/60932321_1.jpg?shrink=130:130&_v=20240721110433,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932303&cate=18313601,,20230,//img.danawa.com/prod_img/500000/303/932/img/60932303_1.jpg?shrink=130:130&_v=20240721110429,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 씨드그린 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932297&cate=18313601,,36690,//img.danawa.com/prod_img/500000/297/932/img/60932297_1.jpg?shrink=130:130&_v=20240721110427,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
먼스앤데이즈 샴푸 르 부케 500ml,https://prod.danawa.com/info/?pcode=60494936&cate=18313601,,16120,//img.danawa.com/prod_img/500000/936/494/img/60494936_1.jpg?shrink=130:130&_v=20240720080150,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
르네휘테르 압솔뤼 케라틴 샴푸 200ml,https://prod.danawa.com/info/?pcode=60494735&cate=18313601,,29180,//img.danawa.com/prod_img/500000/735/494/img/60494735_1.jpg?shrink=130:130&_v=20240720080138,"['샴푸', '설페이트프리', '실리콘프리', '영양공급', '모발윤기', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
댄트롤 딥 클린 박하 솔트 샴푸,https://prod.danawa.com/info/?pcode=60330764&cate=18313601,,7900,//img.danawa.com/prod_img/500000/764/330/img/60330764_1.jpg?shrink=130:130&_v=20240719071634,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
벨모어 이공뷰티 샴푸 300ml,https://prod.danawa.com/info/?pcode=60330752&cate=18313601,,22500,//img.danawa.com/prod_img/500000/752/330/img/60330752_1.jpg?shrink=130:130&_v=20240719071633,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
소망화장품 크리닉 중건성용 트리트먼트 샴푸 1000ml 2개,https://prod.danawa.com/info/?pcode=60330743&cate=18313601,,25310,//img.danawa.com/prod_img/500000/743/330/img/60330743_1.jpg?shrink=130:130&_v=20240719071632,"['샴푸', '건성두피', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
메디레머디 메디레머디 올데이 데오르 퍼퓸 샴푸 화이트머스크 1000ml,https://prod.danawa.com/info/?pcode=60203720&cate=18313601,,27410,//img.danawa.com/prod_img/500000/720/203/img/60203720_1.jpg?shrink=130:130&_v=20250313113808,"['샴푸', '약산성(pH4.5~6.5)', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
모다모다 제로 데미지 리페어 샴푸 500g,https://prod.danawa.com/info/?pcode=60203495&cate=18313601,,19688,//img.danawa.com/prod_img/500000/495/203/img/60203495_1.jpg?shrink=130:130&_v=20240717074318,"['샴푸', '손상모발']",린스/트리트먼트,트리트먼트/헤어팩
클린업 펩티노 샴푸 300ml,https://prod.danawa.com/info/?pcode=60171869&cate=18313601,,25480,//img.danawa.com/prod_img/500000/869/171/img/60171869_1.jpg?shrink=130:130&_v=20240716181001,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
헤드스파7 앰플 샴푸 500ml 1개,https://prod.danawa.com/info/?pcode=60138263&cate=18313601,,27150,//img.danawa.com/prod_img/500000/263/138/img/60138263_1.jpg?shrink=130:130&_v=20250310114929,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
따봉케라 익스프레스 샴푸 500ml,https://prod.danawa.com/info/?pcode=60114239&cate=18313601,,38500,//img.danawa.com/prod_img/500000/239/114/img/60114239_1.jpg?shrink=130:130&_v=20240713074808,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
노멜 약산성 무향 샴푸 500ml,https://prod.danawa.com/info/?pcode=60046370&cate=18313601,,19800,//img.danawa.com/prod_img/500000/370/046/img/60046370_1.jpg?shrink=130:130&_v=20250313113819,"['샴푸', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
따봉케라 알파 클렌징 샴푸 1500ml,https://prod.danawa.com/info/?pcode=60046118&cate=18313601,,33000,//img.danawa.com/prod_img/500000/118/046/img/60046118_1.jpg?shrink=130:130&_v=20240712074414,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
더바디샵 모링가 샴푸 샤인 앤 프로텍션 250ml,https://prod.danawa.com/info/?pcode=60046040&cate=18313601,,16790,//img.danawa.com/prod_img/500000/040/046/img/60046040_1.jpg?shrink=130:130&_v=20240712074408,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
아자미 설아 멘톨 쿨 샴푸 1000ml,https://prod.danawa.com/info/?pcode=60046034&cate=18313601,,25000,//img.danawa.com/prod_img/500000/034/046/img/60046034_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
다비네스 러브 스무딩 샴푸 250ml,https://prod.danawa.com/info/?pcode=60046025&cate=18313601,,25780,//img.danawa.com/prod_img/500000/025/046/img/60046025_1.jpg?shrink=130:130&_v=20250313113758,"['샴푸', '손상모발', '영양공급']",린스/트리트먼트,트리트먼트/헤어팩
보떼아 엘레먼츠 세범 컨트롤 샴푸 250ml,https://prod.danawa.com/info/?pcode=60010040&cate=18313601,,15000,//img.danawa.com/prod_img/500000/040/010/img/60010040_1.jpg?shrink=130:130&_v=20250313113805,"['샴푸', '지성두피', '비듬케어']",린스/트리트먼트,트리트먼트/헤어팩
아자미 퓨어 샴푸 1500ml,https://prod.danawa.com/info/?pcode=60010001&cate=18313601,,18000,//img.danawa.com/prod_img/500000/001/010/img/60010001_1.jpg?shrink=130:130&_v=20240711182234,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
두리화장품 모링가 스칼프 샴푸 1000ml 2개 + 아르간 트리트먼트 1000ml,https://prod.danawa.com/info/?pcode=59930309&cate=18313601,,35900,//img.danawa.com/prod_img/500000/309/930/img/59930309_1.jpg?shrink=130:130&_v=20240710191954,"['샴푸', '대용량']",린스/트리트먼트,트리트먼트/헤어팩
쿤달 허니 앤 마카다미아 샴푸 아로마 에디션 500ml x4개,https://prod.danawa.com/info/?pcode=59794505&cate=18313601,,37130,//img.danawa.com/prod_img/500000/505/794/img/59794505_1.jpg?shrink=130:130&_v=20240709074056,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
"댄트롤 비듬두피 샴푸, 820ml, 상쾌한향프레쉬애플, 4개",https://prod.danawa.com/info/?pcode=59735078&cate=18313601,,24300,//img.danawa.com/prod_img/500000/078/735/img/59735078_1.jpg?shrink=130:130&_v=20240708072947,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 1000ml,https://prod.danawa.com/info/?pcode=60932444&cate=18313601,,70060,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
낫다 스와바바 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932426&cate=18313601,,16900,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 프리즈블루 오션스칼프 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932399&cate=18313601,,20385,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 씨드그린 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932384&cate=18313601,,20260,//placehold.co/130,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
드라니코 드라니코 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932369&cate=18313601,,41000,//img.danawa.com/prod_img/500000/369/932/img/60932369_1.jpg?shrink=130:130&_v=20250220120256,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932336&cate=18313601,,36555,//img.danawa.com/prod_img/500000/336/932/img/60932336_1.jpg?shrink=130:130&_v=20240721110435,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
노엘로힐스 미니멀비 어린이 샴푸 330ml,https://prod.danawa.com/info/?pcode=60932324&cate=18313601,,44000,//img.danawa.com/prod_img/500000/324/932/img/60932324_1.jpg?shrink=130:130&_v=20240721110434,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 텐더피오니 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932321&cate=18313601,,37360,//img.danawa.com/prod_img/500000/321/932/img/60932321_1.jpg?shrink=130:130&_v=20240721110433,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 더스트오프 퓨어 크리닉 샴푸 200ml,https://prod.danawa.com/info/?pcode=60932303&cate=18313601,,20230,//img.danawa.com/prod_img/500000/303/932/img/60932303_1.jpg?shrink=130:130&_v=20240721110429,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
디어드라세나 씨드그린 샴푸 500ml,https://prod.danawa.com/info/?pcode=60932297&cate=18313601,,36690,//img.danawa.com/prod_img/500000/297/932/img/60932297_1.jpg?shrink=130:130&_v=20240721110427,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
먼스앤데이즈 샴푸 르 부케 500ml,https://prod.danawa.com/info/?pcode=60494936&cate=18313601,,16120,//img.danawa.com/prod_img/500000/936/494/img/60494936_1.jpg?shrink=130:130&_v=20240720080150,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
르네휘테르 압솔뤼 케라틴 샴푸 200ml,https://prod.danawa.com/info/?pcode=60494735&cate=18313601,,29180,//img.danawa.com/prod_img/500000/735/494/img/60494735_1.jpg?shrink=130:130&_v=20240720080138,"['샴푸', '설페이트프리', '실리콘프리', '영양공급', '모발윤기', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
댄트롤 딥 클린 박하 솔트 샴푸,https://prod.danawa.com/info/?pcode=60330764&cate=18313601,,7900,//img.danawa.com/prod_img/500000/764/330/img/60330764_1.jpg?shrink=130:130&_v=20240719071634,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
벨모어 이공뷰티 샴푸 300ml,https://prod.danawa.com/info/?pcode=60330752&cate=18313601,,22500,//img.danawa.com/prod_img/500000/752/330/img/60330752_1.jpg?shrink=130:130&_v=20240719071633,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
소망화장품 크리닉 중건성용 트리트먼트 샴푸 1000ml 2개,https://prod.danawa.com/info/?pcode=60330743&cate=18313601,,25310,//img.danawa.com/prod_img/500000/743/330/img/60330743_1.jpg?shrink=130:130&_v=20240719071632,"['샴푸', '건성두피', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
메디레머디 메디레머디 올데이 데오르 퍼퓸 샴푸 화이트머스크 1000ml,https://prod.danawa.com/info/?pcode=60203720&cate=18313601,,27410,//img.danawa.com/prod_img/500000/720/203/img/60203720_1.jpg?shrink=130:130&_v=20250313113808,"['샴푸', '약산성(pH4.5~6.5)', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
모다모다 제로 데미지 리페어 샴푸 500g,https://prod.danawa.com/info/?pcode=60203495&cate=18313601,,19688,//img.danawa.com/prod_img/500000/495/203/img/60203495_1.jpg?shrink=130:130&_v=20240717074318,"['샴푸', '손상모발']",린스/트리트먼트,트리트먼트/헤어팩
클린업 펩티노 샴푸 300ml,https://prod.danawa.com/info/?pcode=60171869&cate=18313601,,25480,//img.danawa.com/prod_img/500000/869/171/img/60171869_1.jpg?shrink=130:130&_v=20240716181001,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
헤드스파7 앰플 샴푸 500ml 1개,https://prod.danawa.com/info/?pcode=60138263&cate=18313601,,27150,//img.danawa.com/prod_img/500000/263/138/img/60138263_1.jpg?shrink=130:130&_v=20250310114929,['샴푸'],린스/트리트먼트,트리트먼트/헤어팩
